# file...... ./glm_output/meter_33.csv
# date...... Wed Mar  8 16:08:39 2023
# user...... deras
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,trip_node_meter_800:measured_real_power,trip_node_meter_801:measured_real_power,trip_node_meter_802:measured_real_power,trip_node_meter_803:measured_real_power,trip_node_meter_804:measured_real_power,trip_node_meter_805:measured_real_power,trip_node_meter_806:measured_real_power,trip_node_meter_807:measured_real_power,trip_node_meter_808:measured_real_power,trip_node_meter_809:measured_real_power,trip_node_meter_810:measured_real_power,trip_node_meter_811:measured_real_power,trip_node_meter_812:measured_real_power,trip_node_meter_813:measured_real_power,trip_node_meter_814:measured_real_power,trip_node_meter_815:measured_real_power,trip_node_meter_816:measured_real_power,trip_node_meter_817:measured_real_power,trip_node_meter_818:measured_real_power,trip_node_meter_819:measured_real_power,trip_node_meter_820:measured_real_power,trip_node_meter_821:measured_real_power,trip_node_meter_822:measured_real_power,trip_node_meter_823:measured_real_power,trip_node_meter_824:measured_real_power
2021-12-25 00:00:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:01:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:02:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:03:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:04:00 UTC,+0,+0,+0,+4445.9,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:05:00 UTC,+0,+0,+0,+4439.15,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:06:00 UTC,+0,+0,+0,+4429.78,+0,+0,+0,+0,+0,+0,+0,+4429.78,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:07:00 UTC,+0,+0,+0,+4427.34,+0,+0,+0,+0,+0,+0,+0,+4427.34,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:08:00 UTC,+4414.13,+0,+0,+4414.13,+0,+0,+0,+0,+0,+0,+0,+4416.53,+0,+0,+0,+0,+0,+0,+0,+0,+4416.53,+0,+0,+0,+0
2021-12-25 00:09:00 UTC,+4411.34,+0,+0,+4411.34,+0,+0,+0,+0,+0,+0,+0,+4413.75,+0,+0,+0,+0,+0,+0,+0,+0,+4413.75,+0,+0,+0,+0
2021-12-25 00:10:00 UTC,+4410.89,+0,+0,+4410.89,+4410.89,+0,+0,+0,+0,+0,+0,+4415.71,+0,+0,+0,+0,+0,+0,+0,+0,+4415.71,+0,+0,+0,+0
2021-12-25 00:11:00 UTC,+4422.11,+0,+0,+0,+4422.11,+0,+0,+0,+0,+0,+0,+4424.52,+0,+0,+0,+0,+0,+0,+0,+0,+4424.52,+0,+0,+0,+0
2021-12-25 00:12:00 UTC,+4413.72,+0,+0,+0,+4413.72,+0,+4413.72,+0,+0,+0,+0,+4418.54,+0,+0,+0,+0,+0,+0,+0,+0,+4418.54,+0,+0,+0,+0
2021-12-25 00:13:00 UTC,+4405.57,+0,+4405.57,+0,+4405.57,+0,+4405.57,+0,+0,+0,+0,+4412.79,+0,+0,+0,+0,+0,+0,+0,+0,+4412.79,+0,+0,+0,+0
2021-12-25 00:14:00 UTC,+4417.9,+0,+4417.9,+0,+4417.9,+0,+4417.9,+0,+0,+0,+0,+4425.13,+0,+0,+0,+0,+0,+0,+0,+0,+4425.13,+0,+0,+0,+0
2021-12-25 00:15:00 UTC,+4413.72,+0,+4413.72,+0,+0,+0,+4413.72,+0,+0,+0,+4416.13,+4416.13,+0,+0,+0,+0,+0,+0,+0,+0,+4418.53,+0,+0,+0,+0
2021-12-25 00:16:00 UTC,+4415.93,+0,+4415.93,+0,+0,+0,+4415.93,+0,+0,+0,+4418.34,+4418.34,+0,+0,+0,+0,+0,+0,+0,+0,+4420.74,+0,+0,+0,+0
2021-12-25 00:17:00 UTC,+4424.28,+0,+4424.28,+0,+0,+0,+4424.28,+0,+0,+0,+4429.11,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:18:00 UTC,+4419.19,+0,+4419.19,+0,+0,+0,+4419.19,+0,+0,+0,+4424.01,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:19:00 UTC,+4428.46,+0,+4428.46,+0,+0,+0,+0,+0,+0,+0,+4430.87,+0,+0,+0,+0,+0,+0,+0,+4430.87,+0,+0,+0,+0,+0,+0
2021-12-25 00:20:00 UTC,+4430,+0,+4430,+0,+0,+0,+0,+0,+0,+0,+4432.41,+0,+0,+0,+0,+0,+0,+0,+4432.41,+0,+0,+0,+0,+0,+0
2021-12-25 00:21:00 UTC,+4422.33,+0,+4422.33,+0,+0,+0,+0,+4422.33,+0,+0,+4427.16,+0,+0,+0,+0,+0,+0,+0,+4427.16,+0,+0,+0,+0,+0,+0
2021-12-25 00:22:00 UTC,+4423.21,+0,+4423.21,+4423.21,+0,+0,+0,+4423.21,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4430.45,+0,+0,+0,+0,+0,+4425.63
2021-12-25 00:23:00 UTC,+4424.34,+0,+4424.34,+4424.34,+0,+0,+0,+4424.34,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4431.58,+0,+0,+0,+0,+0,+4424.34
2021-12-25 00:24:00 UTC,+4419.97,+0,+4419.97,+4419.97,+0,+0,+0,+4419.97,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4427.21,+0,+0,+0,+0,+0,+4419.97
2021-12-25 00:25:00 UTC,+4398.77,+0,+4398.77,+4398.77,+0,+0,+0,+4398.77,+0,+0,+0,+0,+0,+0,+0,+4405.97,+0,+0,+4405.97,+0,+0,+0,+0,+0,+4398.77
2021-12-25 00:26:00 UTC,+4398.47,+0,+0,+4398.47,+0,+0,+0,+4398.47,+0,+0,+0,+0,+0,+0,+0,+4403.27,+0,+0,+4403.27,+0,+0,+0,+0,+0,+4396.07
2021-12-25 00:27:00 UTC,+4397.82,+0,+0,+4397.82,+0,+0,+0,+4397.82,+0,+0,+0,+0,+0,+0,+0,+4402.62,+0,+0,+4402.62,+0,+0,+0,+0,+0,+4395.42
2021-12-25 00:28:00 UTC,+4394.84,+0,+0,+4394.84,+0,+0,+0,+4394.84,+4397.24,+0,+0,+0,+0,+0,+0,+4397.24,+0,+0,+4399.64,+0,+0,+0,+0,+0,+4392.44
2021-12-25 00:29:00 UTC,+4399.48,+0,+0,+4399.48,+0,+0,+0,+4399.48,+4401.88,+0,+0,+0,+0,+0,+0,+4401.88,+0,+0,+4404.28,+0,+0,+0,+0,+0,+4397.08
2021-12-25 00:30:00 UTC,+4406.91,+0,+0,+4406.91,+0,+0,+0,+0,+4406.91,+0,+0,+0,+0,+0,+0,+4406.91,+0,+0,+4406.91,+0,+4406.91,+0,+0,+0,+4404.51
2021-12-25 00:31:00 UTC,+4416.41,+0,+0,+4416.41,+0,+0,+0,+0,+4416.41,+0,+0,+0,+0,+0,+0,+4416.41,+0,+0,+4416.41,+0,+4416.41,+0,+0,+0,+4414.01
2021-12-25 00:32:00 UTC,+4424.86,+0,+0,+4424.86,+0,+0,+0,+0,+4424.86,+0,+0,+0,+0,+0,+0,+4424.86,+0,+0,+4424.86,+0,+4424.86,+0,+0,+0,+4422.45
2021-12-25 00:33:00 UTC,+4425.26,+0,+0,+4425.26,+0,+0,+0,+0,+4425.26,+0,+0,+0,+0,+0,+0,+4425.26,+0,+0,+4425.26,+0,+4425.26,+0,+0,+0,+0
2021-12-25 00:34:00 UTC,+0,+0,+0,+4417.79,+0,+0,+0,+0,+4410.56,+0,+4410.56,+0,+0,+4410.56,+0,+4410.56,+0,+0,+0,+0,+4417.79,+0,+0,+0,+0
2021-12-25 00:35:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4412.57,+0,+4412.57,+0,+0,+4412.57,+0,+4412.57,+0,+4417.39,+0,+0,+4417.39,+0,+0,+0,+0
2021-12-25 00:36:00 UTC,+0,+0,+0,+0,+4414.81,+0,+0,+0,+4410,+0,+4410,+0,+0,+4410,+0,+0,+0,+4412.41,+0,+0,+4412.41,+0,+0,+0,+0
2021-12-25 00:37:00 UTC,+0,+0,+0,+0,+4411.89,+0,+0,+0,+4404.68,+4404.68,+4404.68,+0,+0,+4404.68,+0,+0,+0,+4409.49,+0,+0,+4409.49,+0,+0,+0,+0
2021-12-25 00:38:00 UTC,+4410.3,+0,+0,+0,+4410.3,+0,+0,+0,+4405.49,+4405.49,+4405.49,+0,+0,+4405.49,+0,+0,+0,+4410.3,+0,+0,+4410.3,+0,+0,+0,+0
2021-12-25 00:39:00 UTC,+4404.21,+0,+0,+0,+4404.21,+0,+0,+0,+4401.81,+4401.81,+4401.81,+0,+0,+0,+0,+0,+0,+4404.21,+0,+0,+4404.21,+0,+0,+0,+0
2021-12-25 00:40:00 UTC,+4415.92,+4415.92,+0,+0,+4415.92,+0,+0,+0,+4415.92,+4415.92,+4415.92,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:41:00 UTC,+4423.13,+4423.13,+0,+0,+4423.13,+0,+0,+0,+0,+4425.55,+4425.55,+0,+0,+0,+0,+0,+0,+4427.96,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:42:00 UTC,+4403.74,+4403.74,+0,+0,+4403.74,+0,+0,+0,+0,+0,+4408.54,+0,+0,+0,+0,+0,+0,+4406.14,+4406.14,+0,+0,+0,+0,+0,+0
2021-12-25 00:43:00 UTC,+4409.49,+4409.49,+0,+0,+0,+0,+0,+0,+0,+0,+4411.89,+0,+0,+0,+0,+0,+0,+4409.49,+4409.49,+0,+0,+0,+0,+0,+0
2021-12-25 00:44:00 UTC,+4420.16,+4420.16,+0,+0,+0,+0,+0,+0,+0,+0,+4422.57,+0,+0,+0,+0,+0,+0,+4420.16,+4420.16,+0,+0,+0,+0,+0,+0
2021-12-25 00:45:00 UTC,+4404.39,+4404.39,+0,+0,+0,+0,+0,+0,+0,+0,+4406.79,+0,+0,+0,+0,+0,+0,+4404.39,+4404.39,+0,+0,+0,+0,+0,+0
2021-12-25 00:46:00 UTC,+4405.34,+4405.34,+0,+0,+0,+0,+0,+0,+0,+0,+4407.74,+0,+0,+0,+0,+0,+0,+4405.34,+4405.34,+0,+0,+0,+0,+0,+0
2021-12-25 00:47:00 UTC,+4410.14,+4410.14,+0,+0,+0,+0,+0,+0,+0,+0,+4412.55,+0,+0,+0,+0,+0,+0,+0,+4412.55,+0,+0,+0,+0,+0,+0
2021-12-25 00:48:00 UTC,+4417.68,+4417.68,+0,+0,+0,+0,+0,+0,+0,+0,+4420.09,+0,+0,+0,+0,+0,+0,+0,+4420.09,+0,+0,+0,+0,+0,+0
2021-12-25 00:49:00 UTC,+4406.01,+4406.01,+0,+0,+0,+0,+0,+0,+0,+0,+4408.41,+0,+0,+0,+0,+0,+0,+0,+4406.01,+0,+0,+0,+0,+4406.01,+0
2021-12-25 00:50:00 UTC,+4420.75,+4420.75,+0,+0,+0,+0,+0,+0,+0,+0,+4423.16,+0,+0,+0,+0,+0,+0,+0,+4420.75,+0,+0,+0,+0,+4420.75,+0
2021-12-25 00:51:00 UTC,+4421.36,+4421.36,+0,+4421.36,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4426.18,+0
2021-12-25 00:52:00 UTC,+4428.65,+4428.65,+0,+4428.65,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4433.48,+0
2021-12-25 00:53:00 UTC,+4426.03,+0,+0,+4426.03,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4428.44,+0
2021-12-25 00:54:00 UTC,+4428.71,+0,+0,+4428.71,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
