# file...... ./glm_output/meter_39.csv
# date...... Wed Mar  8 16:08:39 2023
# user...... deras
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,trip_node_meter_950:measured_real_power,trip_node_meter_951:measured_real_power,trip_node_meter_952:measured_real_power,trip_node_meter_953:measured_real_power,trip_node_meter_954:measured_real_power,trip_node_meter_955:measured_real_power,trip_node_meter_956:measured_real_power,trip_node_meter_957:measured_real_power,trip_node_meter_958:measured_real_power,trip_node_meter_959:measured_real_power
2021-12-25 04:00:00 UTC,+0,+0,+4432.34,+4432.34,+0,+0,+0,+0,+0,+0
2021-12-25 04:01:00 UTC,+0,+0,+4429.74,+0,+0,+0,+0,+0,+0,+0
2021-12-25 04:02:00 UTC,+0,+0,+4417.62,+0,+0,+0,+0,+0,+0,+0
2021-12-25 04:03:00 UTC,+0,+0,+4417.77,+0,+0,+0,+0,+0,+0,+0
2021-12-25 04:04:00 UTC,+0,+0,+4422.43,+0,+0,+0,+0,+0,+0,+0
2021-12-25 04:05:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 04:06:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 04:07:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 04:08:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 04:09:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4426.32,+0,+0
2021-12-25 04:10:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4435.3,+0,+0
2021-12-25 04:11:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4437.11,+0,+0
2021-12-25 04:12:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4433.65,+0,+0
2021-12-25 04:13:00 UTC,+0,+0,+0,+0,+4429.91,+0,+0,+4429.91,+0,+0
2021-12-25 04:14:00 UTC,+0,+0,+0,+0,+4426.35,+0,+0,+4426.35,+0,+0
2021-12-25 04:15:00 UTC,+0,+0,+0,+0,+4414.93,+0,+0,+4414.93,+0,+0
2021-12-25 04:16:00 UTC,+0,+0,+0,+0,+4411.69,+0,+0,+0,+0,+0
2021-12-25 04:17:00 UTC,+0,+4401.3,+0,+0,+4401.3,+0,+0,+0,+0,+0
2021-12-25 04:18:00 UTC,+0,+4401.29,+0,+0,+4401.29,+0,+0,+4401.29,+0,+0
2021-12-25 04:19:00 UTC,+0,+4398.36,+0,+0,+4400.76,+0,+0,+4400.76,+0,+0
2021-12-25 04:20:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4408.02,+0,+0
2021-12-25 04:21:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4416.06,+0,+0
2021-12-25 04:22:00 UTC,+0,+4407.14,+0,+0,+0,+0,+0,+4409.54,+0,+0
2021-12-25 04:23:00 UTC,+0,+4403.05,+4403.05,+0,+0,+0,+0,+4403.05,+0,+0
2021-12-25 04:24:00 UTC,+0,+4407.27,+4407.27,+0,+0,+0,+0,+4407.27,+0,+0
2021-12-25 04:25:00 UTC,+0,+4409.11,+4409.11,+0,+0,+0,+0,+4409.11,+0,+0
2021-12-25 04:26:00 UTC,+0,+4423.68,+4421.26,+0,+0,+0,+0,+4421.26,+4421.26,+0
2021-12-25 04:27:00 UTC,+0,+4441.75,+4441.75,+0,+0,+0,+0,+0,+4441.75,+0
2021-12-25 04:28:00 UTC,+0,+4440.61,+4435.77,+0,+0,+0,+0,+0,+4435.77,+4435.77
2021-12-25 04:29:00 UTC,+0,+4426.83,+4426.83,+0,+0,+0,+0,+0,+0,+4426.83
2021-12-25 04:30:00 UTC,+0,+4430.24,+0,+0,+0,+0,+0,+0,+0,+4432.65
2021-12-25 04:31:00 UTC,+0,+4427.16,+0,+0,+0,+0,+0,+0,+4429.58,+4429.58
2021-12-25 04:32:00 UTC,+0,+4423.1,+0,+0,+4423.1,+0,+0,+0,+4423.1,+4423.1
2021-12-25 04:33:00 UTC,+0,+0,+0,+0,+4418.03,+0,+0,+0,+4418.03,+4418.03
2021-12-25 04:34:00 UTC,+0,+0,+0,+0,+4423.42,+0,+0,+0,+4423.42,+4423.42
2021-12-25 04:35:00 UTC,+0,+0,+0,+0,+4417.06,+0,+0,+0,+4417.06,+0
2021-12-25 04:36:00 UTC,+0,+0,+0,+0,+4426.2,+0,+0,+0,+4426.2,+0
2021-12-25 04:37:00 UTC,+0,+0,+0,+0,+4432.19,+0,+0,+0,+4432.19,+0
2021-12-25 04:38:00 UTC,+0,+0,+0,+0,+4431.83,+0,+0,+0,+4431.83,+0
2021-12-25 04:39:00 UTC,+0,+0,+0,+0,+4428.69,+0,+0,+0,+4428.69,+0
2021-12-25 04:40:00 UTC,+0,+0,+0,+0,+4449.22,+0,+0,+0,+4449.22,+0
2021-12-25 04:41:00 UTC,+0,+0,+0,+0,+4459.98,+0,+0,+0,+4459.98,+0
2021-12-25 04:42:00 UTC,+0,+0,+0,+0,+4461.98,+0,+0,+4461.98,+4461.98,+0
2021-12-25 04:43:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4469.3,+4469.3,+0
2021-12-25 04:44:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4480.38,+4480.38,+0
2021-12-25 04:45:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4476.4,+0,+0
2021-12-25 04:46:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4483.32,+0,+0
2021-12-25 04:47:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4474.16,+0,+0
2021-12-25 04:48:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4473.23,+0,+0
2021-12-25 04:49:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 04:50:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 04:51:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 04:52:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 04:53:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 04:54:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 04:55:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 04:56:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 04:57:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 04:58:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 04:59:00 UTC,+0,+0,+0,+0,+0,+0,+4415.5,+0,+0,+0
2021-12-25 05:00:00 UTC,+0,+0,+0,+0,+0,+0,+4394.64,+0,+0,+0
2021-12-25 05:01:00 UTC,+0,+0,+0,+0,+0,+0,+4409.66,+0,+0,+0
2021-12-25 05:02:00 UTC,+0,+0,+0,+0,+0,+0,+4418.15,+0,+0,+0
2021-12-25 05:03:00 UTC,+0,+0,+0,+0,+0,+0,+4425.26,+0,+0,+0
2021-12-25 05:04:00 UTC,+0,+0,+0,+0,+0,+0,+4415.23,+0,+0,+0
2021-12-25 05:05:00 UTC,+0,+0,+0,+0,+0,+0,+4413.02,+0,+0,+0
2021-12-25 05:06:00 UTC,+0,+0,+0,+0,+0,+0,+4402.9,+0,+0,+0
2021-12-25 05:07:00 UTC,+0,+0,+0,+0,+0,+0,+4404.02,+0,+0,+0
2021-12-25 05:08:00 UTC,+0,+0,+0,+0,+0,+0,+4393.73,+0,+0,+0
2021-12-25 05:09:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:10:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:11:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:12:00 UTC,+0,+0,+4396.6,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:13:00 UTC,+0,+0,+4404.76,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:14:00 UTC,+0,+0,+4398.84,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:15:00 UTC,+0,+0,+4386.44,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:16:00 UTC,+0,+0,+4398.82,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:17:00 UTC,+0,+0,+4403.24,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:18:00 UTC,+0,+0,+4397.08,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:19:00 UTC,+0,+0,+4413.04,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:20:00 UTC,+0,+0,+4408.51,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:21:00 UTC,+0,+0,+4410.59,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:22:00 UTC,+0,+0,+4421.05,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:23:00 UTC,+0,+0,+4427.91,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:24:00 UTC,+0,+0,+4432.17,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:25:00 UTC,+4436.04,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:26:00 UTC,+4437.86,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:27:00 UTC,+4444.84,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:28:00 UTC,+4453.31,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:29:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:30:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:31:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:32:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:33:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:34:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4438.92,+0,+0
2021-12-25 05:35:00 UTC,+0,+4434.07,+0,+0,+0,+0,+0,+4436.49,+0,+0
2021-12-25 05:36:00 UTC,+0,+4436.88,+0,+0,+0,+0,+0,+4439.3,+0,+0
2021-12-25 05:37:00 UTC,+0,+4440.45,+0,+0,+0,+0,+0,+4442.87,+0,+0
2021-12-25 05:38:00 UTC,+0,+4447.71,+0,+0,+0,+0,+0,+4450.14,+0,+0
2021-12-25 05:39:00 UTC,+0,+4437.2,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:40:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:41:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:42:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:43:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 05:44:00 UTC,+0,+0,+0,+0,+0,+0,+4401.98,+0,+0,+0
2021-12-25 05:45:00 UTC,+0,+0,+0,+0,+0,+0,+4407.2,+0,+0,+0
2021-12-25 05:46:00 UTC,+0,+0,+0,+0,+0,+0,+4403.3,+0,+0,+0
2021-12-25 05:47:00 UTC,+0,+0,+0,+0,+0,+0,+4413.55,+0,+0,+0
2021-12-25 05:48:00 UTC,+0,+0,+0,+4414.22,+0,+0,+4414.22,+0,+0,+0
2021-12-25 05:49:00 UTC,+0,+0,+0,+4416.39,+0,+0,+4416.39,+0,+0,+0
2021-12-25 05:50:00 UTC,+0,+0,+0,+4411.3,+0,+0,+4411.3,+0,+0,+0
2021-12-25 05:51:00 UTC,+0,+0,+0,+4407.15,+0,+0,+4407.15,+0,+0,+0
2021-12-25 05:52:00 UTC,+0,+0,+0,+4414.06,+0,+0,+4414.06,+0,+0,+0
2021-12-25 05:53:00 UTC,+0,+0,+0,+4422.43,+0,+0,+4422.43,+0,+0,+0
2021-12-25 05:54:00 UTC,+0,+0,+0,+4410.28,+0,+0,+4410.28,+0,+0,+0
2021-12-25 05:55:00 UTC,+0,+0,+0,+4417.21,+0,+0,+4417.21,+0,+0,+0
2021-12-25 05:56:00 UTC,+0,+0,+0,+4404.51,+0,+0,+4404.51,+0,+0,+0
2021-12-25 05:57:00 UTC,+0,+0,+0,+4401.36,+0,+0,+4401.36,+0,+0,+0
2021-12-25 05:58:00 UTC,+0,+0,+0,+4409.46,+0,+0,+4409.46,+0,+0,+0
2021-12-25 05:59:00 UTC,+0,+0,+4422.72,+4422.72,+0,+0,+4422.72,+0,+0,+0
2021-12-25 06:00:00 UTC,+0,+0,+4411.09,+4411.09,+0,+0,+4411.09,+4411.09,+0,+0
2021-12-25 06:01:00 UTC,+0,+0,+4409.48,+4409.48,+0,+0,+0,+4409.48,+0,+4409.48
2021-12-25 06:02:00 UTC,+0,+0,+4408.21,+4408.21,+0,+0,+0,+4408.21,+0,+4408.21
2021-12-25 06:03:00 UTC,+0,+0,+4403.11,+4403.11,+0,+0,+0,+4403.11,+0,+4403.11
2021-12-25 06:04:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4414.46,+0,+4414.46
2021-12-25 06:05:00 UTC,+0,+4414.87,+0,+0,+0,+0,+0,+0,+0,+4419.69
2021-12-25 06:06:00 UTC,+0,+4421.01,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:07:00 UTC,+0,+4415.49,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:08:00 UTC,+0,+4422.34,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:09:00 UTC,+0,+4430.53,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:10:00 UTC,+0,+4422.19,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:11:00 UTC,+0,+4413.75,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:12:00 UTC,+0,+4416.38,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:13:00 UTC,+0,+4422.46,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:14:00 UTC,+0,+4423.95,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:15:00 UTC,+0,+4431.42,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:16:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:17:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:18:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:19:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:20:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:21:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:22:00 UTC,+0,+0,+0,+0,+4428.69,+0,+0,+0,+0,+0
2021-12-25 06:23:00 UTC,+0,+0,+0,+0,+4416.89,+0,+0,+0,+0,+0
2021-12-25 06:24:00 UTC,+0,+0,+0,+0,+4412.96,+0,+0,+0,+0,+0
2021-12-25 06:25:00 UTC,+0,+0,+0,+0,+4411.72,+0,+0,+0,+0,+0
2021-12-25 06:26:00 UTC,+0,+0,+0,+0,+4414.29,+0,+4414.29,+0,+0,+0
2021-12-25 06:27:00 UTC,+0,+0,+0,+0,+4417.25,+0,+4417.25,+0,+0,+0
2021-12-25 06:28:00 UTC,+0,+0,+0,+0,+4409.89,+0,+4409.89,+0,+0,+0
2021-12-25 06:29:00 UTC,+0,+4413.82,+0,+0,+4413.82,+0,+4413.82,+0,+0,+0
2021-12-25 06:30:00 UTC,+0,+4416.46,+0,+0,+4416.46,+0,+4416.46,+0,+0,+0
2021-12-25 06:31:00 UTC,+0,+4407.56,+0,+0,+4409.97,+0,+4409.97,+0,+0,+0
2021-12-25 06:32:00 UTC,+0,+4412.83,+0,+0,+4415.24,+0,+4415.24,+0,+0,+0
2021-12-25 06:33:00 UTC,+0,+4393.93,+0,+0,+4393.93,+0,+4393.93,+4393.93,+0,+0
2021-12-25 06:34:00 UTC,+0,+4393.86,+0,+0,+4393.86,+0,+4393.86,+4393.86,+0,+0
2021-12-25 06:35:00 UTC,+0,+4404.73,+0,+0,+4407.13,+0,+0,+4407.13,+0,+0
2021-12-25 06:36:00 UTC,+0,+4408.84,+0,+0,+4408.84,+0,+0,+4408.84,+0,+0
2021-12-25 06:37:00 UTC,+0,+4413.06,+0,+0,+4413.06,+0,+0,+4413.06,+0,+0
2021-12-25 06:38:00 UTC,+0,+4405.2,+0,+0,+4405.2,+0,+0,+4405.2,+0,+0
2021-12-25 06:39:00 UTC,+0,+4412.04,+0,+0,+4412.04,+0,+0,+4412.04,+0,+0
2021-12-25 06:40:00 UTC,+4391.05,+4391.05,+0,+0,+4393.45,+0,+0,+4393.45,+0,+0
2021-12-25 06:41:00 UTC,+4395.67,+4395.67,+0,+0,+4398.07,+0,+0,+4398.07,+0,+0
2021-12-25 06:42:00 UTC,+4427.98,+4427.98,+0,+0,+4432.81,+0,+0,+0,+0,+0
2021-12-25 06:43:00 UTC,+4419.5,+4419.5,+0,+0,+4421.91,+4421.91,+0,+0,+0,+0
2021-12-25 06:44:00 UTC,+4421.8,+4421.8,+0,+0,+4421.8,+4421.8,+0,+0,+0,+0
2021-12-25 06:45:00 UTC,+0,+4425.28,+0,+0,+4422.87,+4422.87,+0,+0,+0,+0
2021-12-25 06:46:00 UTC,+0,+4420.06,+0,+0,+4417.65,+4417.65,+0,+0,+0,+0
2021-12-25 06:47:00 UTC,+0,+4428.48,+0,+0,+4426.07,+4426.07,+0,+0,+0,+0
2021-12-25 06:48:00 UTC,+0,+0,+0,+0,+4421.72,+4421.72,+0,+0,+0,+0
2021-12-25 06:49:00 UTC,+0,+0,+0,+0,+4425.02,+4425.02,+0,+0,+0,+0
2021-12-25 06:50:00 UTC,+0,+0,+0,+0,+4417.84,+0,+0,+0,+0,+0
2021-12-25 06:51:00 UTC,+0,+0,+0,+0,+4424.93,+0,+0,+0,+0,+0
2021-12-25 06:52:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:53:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:54:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:55:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:56:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:57:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:58:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 06:59:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 07:00:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 07:01:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 07:02:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 07:03:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 07:04:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 07:05:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 07:06:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 07:07:00 UTC,+4420.08,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 07:08:00 UTC,+4420.8,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 07:09:00 UTC,+4421.2,+0,+0,+0,+0,+4426.02,+0,+0,+0,+0
2021-12-25 07:10:00 UTC,+4406.7,+0,+0,+0,+0,+4411.51,+0,+0,+0,+0
2021-12-25 07:11:00 UTC,+4403.73,+0,+0,+0,+0,+4408.53,+0,+0,+0,+0
2021-12-25 07:12:00 UTC,+4399.82,+0,+0,+0,+0,+4402.22,+0,+0,+0,+0
2021-12-25 07:13:00 UTC,+4391.06,+0,+0,+0,+0,+4393.46,+0,+0,+0,+0
2021-12-25 07:14:00 UTC,+4402.58,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 07:15:00 UTC,+4406.5,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 07:16:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 07:17:00 UTC,+0,+0,+0,+0,+0,+4414.71,+0,+0,+0,+0
2021-12-25 07:18:00 UTC,+0,+0,+0,+0,+0,+4415.74,+0,+0,+0,+0
2021-12-25 07:19:00 UTC,+0,+0,+0,+0,+0,+4417.57,+0,+0,+0,+0
2021-12-25 07:20:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 07:21:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 07:22:00 UTC,+0,+0,+0,+4408.7,+0,+4408.7,+0,+0,+0,+0
2021-12-25 07:23:00 UTC,+0,+0,+0,+4408.38,+0,+4408.38,+0,+0,+4408.38,+0
2021-12-25 07:24:00 UTC,+0,+0,+0,+4423.4,+0,+4423.4,+0,+0,+4423.4,+0
2021-12-25 07:25:00 UTC,+0,+0,+0,+4429.31,+4429.31,+0,+0,+0,+4429.31,+0
2021-12-25 07:26:00 UTC,+0,+0,+0,+4426.27,+4426.27,+0,+0,+0,+4426.27,+0
2021-12-25 07:27:00 UTC,+0,+0,+0,+4425.94,+4425.94,+0,+0,+0,+4425.94,+0
2021-12-25 07:28:00 UTC,+0,+0,+0,+4436.64,+0,+0,+0,+0,+4436.64,+0
2021-12-25 07:29:00 UTC,+0,+0,+0,+4444.89,+0,+0,+0,+0,+4444.89,+0
2021-12-25 07:30:00 UTC,+0,+0,+0,+4432.19,+0,+0,+0,+4432.19,+4432.19,+0
2021-12-25 07:31:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4434.49,+4434.49,+0
2021-12-25 07:32:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4421.19,+4421.19,+0
2021-12-25 07:33:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4425.1,+4425.1,+0
2021-12-25 07:34:00 UTC,+4415.45,+0,+0,+0,+0,+0,+0,+4420.27,+4420.27,+0
2021-12-25 07:35:00 UTC,+4410.44,+0,+0,+0,+0,+0,+0,+4415.26,+4415.26,+0
2021-12-25 07:36:00 UTC,+4414.34,+4414.34,+0,+0,+0,+0,+0,+4421.57,+4421.57,+0
2021-12-25 07:37:00 UTC,+4418.64,+4418.64,+0,+0,+0,+0,+0,+4430.72,+0,+0
2021-12-25 07:38:00 UTC,+4412.77,+4412.77,+0,+0,+0,+0,+0,+4424.83,+0,+0
2021-12-25 07:39:00 UTC,+4412.34,+4412.34,+0,+0,+0,+0,+0,+4424.4,+0,+0
2021-12-25 07:40:00 UTC,+4419.79,+4419.79,+0,+0,+0,+0,+0,+4431.87,+0,+0
2021-12-25 07:41:00 UTC,+0,+4423.74,+0,+0,+0,+0,+0,+4433.4,+0,+0
2021-12-25 07:42:00 UTC,+0,+4431.66,+0,+0,+0,+0,+0,+4441.35,+0,+0
2021-12-25 07:43:00 UTC,+0,+4430.3,+0,+0,+0,+0,+0,+4435.13,+0,+0
2021-12-25 07:44:00 UTC,+0,+4409.41,+0,+0,+0,+0,+0,+4414.21,+0,+0
2021-12-25 07:45:00 UTC,+0,+4399.34,+0,+0,+0,+0,+0,+4406.55,+0,+0
2021-12-25 07:46:00 UTC,+0,+4395.21,+0,+0,+0,+0,+0,+4402.41,+0,+0
2021-12-25 07:47:00 UTC,+0,+4392.28,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 07:48:00 UTC,+0,+4390.22,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 07:49:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 07:50:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 07:51:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4418.41,+0,+0
2021-12-25 07:52:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4408.59,+0,+0
2021-12-25 07:53:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4410.02,+0,+0
2021-12-25 07:54:00 UTC,+0,+0,+0,+0,+4402.33,+0,+0,+4402.33,+0,+0
2021-12-25 07:55:00 UTC,+0,+0,+0,+0,+4398.08,+0,+0,+4398.08,+0,+0
2021-12-25 07:56:00 UTC,+0,+0,+0,+0,+4410.19,+0,+0,+0,+0,+0
2021-12-25 07:57:00 UTC,+0,+0,+0,+0,+4412.95,+0,+0,+0,+0,+0
2021-12-25 07:58:00 UTC,+0,+0,+0,+0,+4418.27,+4418.27,+0,+0,+0,+0
2021-12-25 07:59:00 UTC,+0,+0,+0,+0,+4421.81,+4421.81,+0,+0,+0,+0
2021-12-25 08:00:00 UTC,+0,+0,+0,+4412.78,+4412.78,+4412.78,+0,+0,+0,+0
2021-12-25 08:01:00 UTC,+0,+0,+0,+4421.65,+4421.65,+4421.65,+0,+0,+0,+0
2021-12-25 08:02:00 UTC,+0,+0,+0,+4428.89,+4428.89,+4428.89,+0,+0,+0,+0
2021-12-25 08:03:00 UTC,+0,+0,+0,+4413.75,+0,+4413.75,+0,+0,+0,+0
2021-12-25 08:04:00 UTC,+0,+0,+0,+4423.59,+0,+4423.59,+0,+0,+0,+0
2021-12-25 08:05:00 UTC,+0,+0,+0,+4410.3,+0,+4410.3,+4410.3,+0,+0,+0
2021-12-25 08:06:00 UTC,+4414.39,+0,+0,+4411.98,+0,+4411.98,+4411.98,+0,+0,+0
2021-12-25 08:07:00 UTC,+4405.65,+0,+0,+4405.65,+0,+4405.65,+4405.65,+0,+0,+0
2021-12-25 08:08:00 UTC,+4405.68,+0,+0,+4405.68,+0,+4405.68,+4405.68,+0,+0,+0
2021-12-25 08:09:00 UTC,+4409.66,+0,+0,+0,+0,+4412.07,+4412.07,+0,+0,+0
2021-12-25 08:10:00 UTC,+4413.4,+0,+0,+0,+0,+4418.21,+0,+0,+0,+0
2021-12-25 08:11:00 UTC,+4411.98,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 08:12:00 UTC,+4418.16,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 08:13:00 UTC,+4425.11,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 08:14:00 UTC,+4417.93,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 08:15:00 UTC,+4409.24,+4409.24,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 08:16:00 UTC,+4411.95,+4411.95,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 08:17:00 UTC,+4417.73,+4417.73,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 08:18:00 UTC,+4412.28,+4412.28,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 08:19:00 UTC,+4413.94,+4413.94,+0,+0,+4418.75,+0,+0,+0,+0,+0
2021-12-25 08:20:00 UTC,+4409.71,+4409.71,+0,+0,+4414.52,+0,+0,+0,+0,+0
2021-12-25 08:21:00 UTC,+0,+4402.29,+0,+0,+4404.69,+0,+0,+0,+0,+0
2021-12-25 08:22:00 UTC,+0,+4386.94,+0,+0,+4389.33,+0,+0,+0,+0,+0
2021-12-25 08:23:00 UTC,+0,+4392.1,+0,+0,+4394.49,+0,+0,+0,+0,+0
2021-12-25 08:24:00 UTC,+0,+4396.98,+0,+0,+4399.38,+0,+0,+0,+0,+0
