# file...... ./glm_output/meter_17.csv
# date...... Wed Mar  8 16:08:39 2023
# user...... deras
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,trip_node_meter_400:measured_real_power,trip_node_meter_401:measured_real_power,trip_node_meter_402:measured_real_power,trip_node_meter_403:measured_real_power,trip_node_meter_404:measured_real_power,trip_node_meter_405:measured_real_power,trip_node_meter_406:measured_real_power,trip_node_meter_407:measured_real_power,trip_node_meter_408:measured_real_power,trip_node_meter_409:measured_real_power,trip_node_meter_410:measured_real_power,trip_node_meter_411:measured_real_power,trip_node_meter_412:measured_real_power,trip_node_meter_413:measured_real_power,trip_node_meter_414:measured_real_power,trip_node_meter_415:measured_real_power,trip_node_meter_416:measured_real_power,trip_node_meter_417:measured_real_power,trip_node_meter_418:measured_real_power,trip_node_meter_419:measured_real_power,trip_node_meter_420:measured_real_power,trip_node_meter_421:measured_real_power,trip_node_meter_422:measured_real_power,trip_node_meter_423:measured_real_power,trip_node_meter_424:measured_real_power
2021-12-25 00:00:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:01:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:02:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:03:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4505.14,+0,+0,+0,+0
2021-12-25 00:04:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4504.1,+0,+0,+0,+0
2021-12-25 00:05:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4509.1,+0,+0,+0,+0
2021-12-25 00:06:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4507.19,+0,+0,+0,+0
2021-12-25 00:07:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4500.49,+0,+0,+0,+0
2021-12-25 00:08:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4499.37,+0,+0,+0,+0
2021-12-25 00:09:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4489.62,+0,+4489.62,+0,+0
2021-12-25 00:10:00 UTC,+0,+4485.2,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4480.32,+4480.32,+0,+4480.32,+0,+0
2021-12-25 00:11:00 UTC,+0,+4489.32,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4484.43,+4484.43,+0,+4484.43,+0,+0
2021-12-25 00:12:00 UTC,+0,+4489.14,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4486.69,+0,+0,+4486.69,+0,+0
2021-12-25 00:13:00 UTC,+0,+4490.47,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4488.02,+0,+0,+4488.02,+0,+4490.47
2021-12-25 00:14:00 UTC,+0,+4483.98,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4479.1,+0,+4479.1,+4479.1,+0,+4483.98
2021-12-25 00:15:00 UTC,+0,+4480.73,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4475.85,+0,+4475.85,+4475.85,+0,+4480.73
2021-12-25 00:16:00 UTC,+0,+4481.22,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4481.22,+0,+0,+0,+0,+0,+4478.79,+0,+4478.79,+0,+0,+4481.22
2021-12-25 00:17:00 UTC,+0,+4477.32,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4477.32,+0,+0,+0,+0,+0,+4474.88,+0,+4474.88,+0,+0,+4474.88
2021-12-25 00:18:00 UTC,+0,+4481,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4481,+0,+0,+0,+0,+0,+4478.56,+0,+4478.56,+0,+0,+4478.56
2021-12-25 00:19:00 UTC,+0,+4486.55,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4486.55,+0,+0,+0,+0,+0,+4486.55,+0,+0,+0,+0,+4484.11
2021-12-25 00:20:00 UTC,+0,+4489.93,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4489.93,+0,+0,+0,+0,+0,+4489.93,+0,+0,+0,+0,+4487.48
2021-12-25 00:21:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4489.4,+0,+0,+0,+0,+0,+4489.4,+0,+0,+0,+0,+4486.95
2021-12-25 00:22:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4482.63,+0,+0,+0,+0,+0,+4482.63,+0,+0,+0,+0,+0,+4482.63,+0,+0,+0,+0,+4482.63
2021-12-25 00:23:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4481.69,+0,+0,+0,+0,+0,+4481.69,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4481.69
2021-12-25 00:24:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4483.48,+0,+0,+0,+0,+0,+4483.48,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4483.48
2021-12-25 00:25:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4494.96,+0,+0,+0,+0,+0,+4494.96,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4494.96
2021-12-25 00:26:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4494.47,+4492.02,+0,+0,+0,+0,+4492.02,+0,+0,+0,+0,+0,+0,+0,+0,+4494.47,+0,+4494.47
2021-12-25 00:27:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4486.43,+4481.55,+0,+0,+0,+0,+4481.55,+4481.55,+0,+0,+0,+0,+0,+0,+0,+4486.43,+0,+4483.99
2021-12-25 00:28:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4486.82,+4481.93,+0,+0,+0,+0,+4481.93,+4481.93,+0,+0,+0,+0,+0,+0,+4484.38,+4484.38,+0,+0
2021-12-25 00:29:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4481.88,+4474.56,+0,+0,+4474.56,+0,+4474.56,+4474.56,+0,+0,+0,+0,+0,+4477,+4477,+4477,+0,+0
2021-12-25 00:30:00 UTC,+4478.01,+4478.01,+0,+0,+0,+0,+0,+4478.01,+4475.56,+0,+0,+4475.56,+0,+4475.56,+4475.56,+0,+0,+0,+0,+0,+4478.01,+4478.01,+4478.01,+0,+0
2021-12-25 00:31:00 UTC,+4475.75,+4475.75,+0,+0,+0,+0,+0,+4475.75,+0,+0,+0,+4475.75,+0,+4475.75,+4475.75,+0,+0,+0,+0,+0,+4475.75,+4475.75,+4475.75,+0,+0
2021-12-25 00:32:00 UTC,+4473.4,+4473.4,+0,+0,+0,+0,+0,+4473.4,+0,+0,+0,+4475.84,+0,+4475.84,+0,+0,+0,+0,+0,+0,+4473.4,+4473.4,+4473.4,+0,+0
2021-12-25 00:33:00 UTC,+4483.59,+4483.59,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4483.59,+0,+4483.59,+0,+0,+0,+0,+0,+0,+4481.15,+4481.15,+4481.15,+0,+0
2021-12-25 00:34:00 UTC,+4487.13,+4487.13,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4487.13,+0,+4487.13,+0,+0,+0,+0,+0,+4487.13,+0,+4487.13,+0,+0,+0
2021-12-25 00:35:00 UTC,+4485.99,+4485.99,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4485.99,+0,+4485.99,+0,+0,+0,+0,+0,+4485.99,+0,+4485.99,+0,+0,+0
2021-12-25 00:36:00 UTC,+4489.12,+4489.12,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4491.57,+0,+0,+0,+0,+0,+4489.12,+0,+4489.12,+0,+0,+0
2021-12-25 00:37:00 UTC,+4491.97,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4491.97,+0,+0,+0,+0,+0,+4489.52,+0,+4489.52,+0,+0,+0
2021-12-25 00:38:00 UTC,+4488.68,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4486.24,+4486.24,+0,+0,+0,+0,+0,+0,+0,+4488.68,+0,+0,+0
2021-12-25 00:39:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4488.21,+4488.21,+0,+0,+0,+0,+0,+0,+0,+4490.65,+0,+0,+0
2021-12-25 00:40:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4476.58,+4476.58,+0,+0,+0,+0,+0,+0,+0,+4479.01,+0,+0,+0
2021-12-25 00:41:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4478.04,+4478.04,+0,+0,+0,+0,+0,+0,+0,+4480.47,+0,+0,+0
2021-12-25 00:42:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4477.98,+4477.98,+0,+0,+0,+0,+0,+0,+4477.98,+4477.98,+0,+0,+0
2021-12-25 00:43:00 UTC,+0,+0,+4471.74,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4469.31,+4469.31,+0,+0,+0,+0,+0,+0,+4469.31,+4469.31,+0,+0,+0
2021-12-25 00:44:00 UTC,+0,+0,+4472.84,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4470.41,+4470.41,+0,+0,+0,+0,+0,+0,+4470.41,+4470.41,+0,+0,+4465.53
2021-12-25 00:45:00 UTC,+0,+0,+4469.72,+0,+0,+0,+4469.72,+0,+0,+0,+0,+0,+0,+4472.15,+0,+0,+0,+0,+0,+0,+4469.72,+4469.72,+0,+0,+4464.84
2021-12-25 00:46:00 UTC,+0,+0,+4470.04,+0,+0,+0,+4470.04,+0,+0,+0,+0,+0,+0,+4472.47,+0,+0,+0,+0,+0,+0,+4470.04,+4470.04,+0,+0,+4465.16
2021-12-25 00:47:00 UTC,+4464.26,+4464.26,+4464.26,+0,+0,+0,+4464.26,+0,+0,+0,+0,+0,+0,+4471.56,+0,+0,+0,+0,+0,+4466.69,+4466.69,+4466.69,+0,+0,+4464.26
2021-12-25 00:48:00 UTC,+4465.04,+4465.04,+4465.04,+0,+0,+0,+4465.04,+0,+0,+0,+0,+0,+0,+4472.35,+0,+0,+0,+0,+0,+4469.91,+4469.91,+0,+0,+0,+4465.04
2021-12-25 00:49:00 UTC,+4470.12,+4470.12,+4470.12,+0,+0,+0,+4470.12,+0,+0,+0,+0,+0,+0,+4477.44,+0,+0,+0,+0,+0,+4477.44,+0,+0,+0,+0,+0
2021-12-25 00:50:00 UTC,+4466.8,+4466.8,+4466.8,+0,+0,+0,+4466.8,+0,+0,+0,+0,+0,+0,+4474.11,+0,+0,+0,+0,+0,+4474.11,+0,+0,+0,+0,+0
2021-12-25 00:51:00 UTC,+4472.75,+4472.75,+4472.75,+0,+0,+0,+4472.75,+0,+0,+0,+0,+0,+0,+4480.07,+0,+0,+0,+0,+0,+4480.07,+0,+0,+0,+0,+0
2021-12-25 00:52:00 UTC,+4466.67,+4466.67,+4466.67,+0,+0,+0,+4466.67,+0,+0,+0,+0,+0,+0,+4473.98,+0,+0,+0,+0,+0,+4473.98,+0,+0,+0,+0,+0
2021-12-25 00:53:00 UTC,+4465.54,+4465.54,+4465.54,+0,+0,+0,+4465.54,+0,+0,+0,+0,+0,+0,+4472.85,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:54:00 UTC,+4463.3,+4463.3,+4463.3,+0,+0,+0,+4463.3,+0,+0,+0,+0,+0,+0,+4468.17,+4468.17,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:55:00 UTC,+4472.55,+4472.55,+4472.55,+0,+0,+0,+4472.55,+0,+0,+0,+0,+0,+0,+4477.43,+4477.43,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
