# file...... ./glm_output/meter_8.csv
# date...... Wed Mar  8 16:08:39 2023
# user...... deras
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,trip_node_meter_175:measured_real_power,trip_node_meter_176:measured_real_power,trip_node_meter_177:measured_real_power,trip_node_meter_178:measured_real_power,trip_node_meter_179:measured_real_power,trip_node_meter_180:measured_real_power,trip_node_meter_181:measured_real_power,trip_node_meter_182:measured_real_power,trip_node_meter_183:measured_real_power,trip_node_meter_184:measured_real_power,trip_node_meter_185:measured_real_power,trip_node_meter_186:measured_real_power,trip_node_meter_187:measured_real_power,trip_node_meter_188:measured_real_power,trip_node_meter_189:measured_real_power,trip_node_meter_190:measured_real_power,trip_node_meter_191:measured_real_power,trip_node_meter_192:measured_real_power,trip_node_meter_193:measured_real_power,trip_node_meter_194:measured_real_power,trip_node_meter_195:measured_real_power,trip_node_meter_196:measured_real_power,trip_node_meter_197:measured_real_power,trip_node_meter_198:measured_real_power,trip_node_meter_199:measured_real_power
2021-12-25 00:00:00 UTC,+0,+0,+0,+0,+4493.92,+0,+0,+0,+0,+0,+0,+4493.92,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:01:00 UTC,+0,+0,+0,+0,+4499.87,+0,+0,+4499.87,+0,+0,+0,+4502.32,+0,+0,+0,+0,+0,+4502.32,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:02:00 UTC,+0,+0,+0,+0,+4500.42,+0,+0,+4500.42,+0,+0,+0,+4502.87,+0,+0,+0,+0,+0,+4502.87,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:03:00 UTC,+0,+0,+0,+0,+4497.96,+0,+0,+4497.96,+0,+0,+0,+4500.41,+0,+0,+0,+0,+0,+4500.41,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:04:00 UTC,+0,+0,+0,+0,+4496.73,+0,+0,+4496.73,+0,+0,+0,+4499.18,+0,+0,+0,+0,+0,+4499.18,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:05:00 UTC,+0,+0,+0,+0,+4500.61,+0,+0,+4500.61,+0,+0,+0,+4503.06,+0,+0,+0,+0,+0,+4503.06,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:06:00 UTC,+0,+0,+0,+0,+4497.81,+0,+0,+4497.81,+0,+0,+0,+4500.26,+0,+0,+0,+0,+0,+4500.26,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:07:00 UTC,+0,+0,+0,+0,+4486.87,+4486.87,+0,+4486.87,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4491.76,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:08:00 UTC,+0,+0,+0,+0,+4485.96,+4485.96,+0,+4485.96,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4490.85,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:09:00 UTC,+0,+0,+0,+0,+4477.42,+4477.42,+0,+4477.42,+0,+0,+0,+0,+0,+0,+0,+0,+4482.3,+4482.3,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:10:00 UTC,+0,+0,+0,+0,+4470.46,+4470.46,+0,+4470.46,+0,+0,+0,+0,+0,+0,+0,+0,+4475.33,+4475.33,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:11:00 UTC,+0,+4471.21,+0,+0,+4471.21,+4471.21,+0,+4471.21,+0,+0,+0,+0,+0,+0,+0,+0,+4478.53,+4478.53,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:12:00 UTC,+0,+4475.26,+0,+0,+4475.26,+0,+0,+4475.26,+0,+0,+0,+0,+0,+0,+0,+0,+4480.13,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:13:00 UTC,+0,+4476.4,+0,+0,+4476.4,+0,+0,+4476.4,+0,+0,+0,+0,+0,+0,+0,+0,+4481.28,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:14:00 UTC,+0,+4472.55,+0,+0,+4472.55,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4474.99,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:15:00 UTC,+0,+4467.71,+0,+0,+4467.71,+0,+0,+0,+0,+4467.71,+0,+0,+0,+0,+0,+0,+4467.71,+0,+0,+0,+0,+0,+0,+0,+0
