# file...... ./glm_output/meter_35.csv
# date...... Wed Mar  8 16:08:39 2023
# user...... deras
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,trip_node_meter_850:measured_real_power,trip_node_meter_851:measured_real_power,trip_node_meter_852:measured_real_power,trip_node_meter_853:measured_real_power,trip_node_meter_854:measured_real_power,trip_node_meter_855:measured_real_power,trip_node_meter_856:measured_real_power,trip_node_meter_857:measured_real_power,trip_node_meter_858:measured_real_power,trip_node_meter_859:measured_real_power,trip_node_meter_860:measured_real_power,trip_node_meter_861:measured_real_power,trip_node_meter_862:measured_real_power,trip_node_meter_863:measured_real_power,trip_node_meter_864:measured_real_power,trip_node_meter_865:measured_real_power,trip_node_meter_866:measured_real_power,trip_node_meter_867:measured_real_power,trip_node_meter_868:measured_real_power,trip_node_meter_869:measured_real_power,trip_node_meter_870:measured_real_power,trip_node_meter_871:measured_real_power,trip_node_meter_872:measured_real_power,trip_node_meter_873:measured_real_power,trip_node_meter_874:measured_real_power
2021-12-25 00:00:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4484.45,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:01:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4473.17,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:02:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4474.23,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:03:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4478.92,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:04:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4478.24,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:05:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4468.86,+0,+4468.86,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:06:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4471.6,+0,+4471.6,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:07:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4475.86,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:08:00 UTC,+0,+0,+0,+0,+0,+4483.14,+0,+0,+0,+0,+0,+0,+0,+4483.14,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:09:00 UTC,+0,+0,+0,+0,+0,+4490.15,+0,+0,+0,+0,+0,+0,+0,+4490.15,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:10:00 UTC,+0,+0,+0,+0,+0,+4487.65,+0,+0,+0,+0,+0,+0,+0,+4487.65,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:11:00 UTC,+0,+0,+0,+0,+0,+4468.55,+0,+0,+0,+0,+0,+0,+0,+4468.55,+0,+4468.55,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:12:00 UTC,+0,+0,+0,+0,+0,+4473.9,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4473.9,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:13:00 UTC,+0,+0,+0,+0,+0,+4477.66,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4477.66,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:14:00 UTC,+0,+0,+0,+0,+0,+4480.98,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4480.98,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:15:00 UTC,+0,+0,+0,+0,+0,+4478.11,+0,+4478.11,+0,+0,+0,+0,+0,+0,+0,+4475.67,+0,+0,+0,+0,+4475.67,+0,+4478.11,+0,+0
2021-12-25 00:16:00 UTC,+0,+0,+0,+0,+0,+4483.98,+0,+4483.98,+0,+0,+0,+0,+0,+0,+0,+4481.54,+0,+0,+0,+0,+4481.54,+0,+4483.98,+0,+0
2021-12-25 00:17:00 UTC,+0,+0,+0,+0,+0,+4472.39,+0,+4474.83,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4474.83,+0,+4474.83,+0,+0
2021-12-25 00:18:00 UTC,+0,+0,+0,+0,+0,+4471.55,+0,+4473.98,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4473.98,+0,+4473.98,+0,+0
2021-12-25 00:19:00 UTC,+0,+0,+0,+0,+0,+4459.55,+0,+4461.98,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4461.98,+0,+4461.98,+0,+0
2021-12-25 00:20:00 UTC,+0,+0,+0,+0,+0,+4449.9,+0,+4452.32,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4452.32,+0,+4452.32,+0,+0
2021-12-25 00:21:00 UTC,+0,+0,+0,+0,+0,+4453.88,+0,+4456.3,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4456.3,+0,+4456.3,+0,+0
2021-12-25 00:22:00 UTC,+0,+0,+0,+0,+0,+4472.49,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4474.93
2021-12-25 00:23:00 UTC,+0,+0,+0,+0,+0,+4470.71,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4473.15
2021-12-25 00:24:00 UTC,+0,+0,+0,+0,+0,+4478.53,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4480.97
2021-12-25 00:25:00 UTC,+0,+0,+0,+0,+0,+4483.64,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4486.09
